Date,AdjClose
2017-09-19,3961.9
2017-09-19,3960.01
2017-09-19,3960.0
2017-09-19,3890.01
2017-09-19,3842.04
2017-09-19,3848.01
2017-09-19,3882.71
2017-09-19,3910.04
2017-09-20,3875.0
2017-09-20,3850.5
2017-09-20,3875.38
2017-09-20,3875.93
2017-09-20,3849.98
2017-09-20,3851.0
2017-09-20,3950.0
2017-09-20,3913.89
2017-09-20,3944.8
2017-09-20,3927.86
2017-09-20,3928.35
2017-09-20,3927.77
2017-09-20,3912.16
2017-09-20,3992.02
2017-09-20,4012.98
2017-09-20,4005.0
2017-09-20,4016.98
2017-09-20,4008.49
2017-09-20,4015.99
2017-09-20,3962.93
2017-09-20,3988.32
2017-09-20,3960.0
2017-09-20,3968.58
2017-09-20,3900.0
2017-09-21,3830.0
2017-09-21,3835.67
2017-09-21,3868.0
2017-09-21,3827.66
2017-09-21,3852.71
2017-09-21,3870.0
2017-09-21,3864.99
2017-09-21,3885.23
2017-09-21,3871.99
2017-09-21,3860.0
2017-09-21,3871.48
2017-09-21,3864.95
2017-09-21,3858.08
2017-09-21,3856.67
2017-09-21,3782.55
2017-09-21,3727.44
2017-09-21,3670.0
2017-09-21,3663.82
2017-09-21,3673.65
2017-09-21,3605.03
2017-09-21,3630.0
2017-09-21,3630.0
2017-09-21,3627.12
2017-09-21,3609.99
2017-09-22,3647.29
2017-09-22,3651.75
2017-09-22,3617.24
2017-09-22,3697.51
2017-09-22,3732.46
2017-09-22,3713.43
2017-09-22,3731.54
2017-09-22,3658.46
2017-09-22,3647.7
2017-09-22,3606.95
2017-09-22,3572.85
2017-09-22,3539.97
2017-09-22,3592.12
2017-09-22,3566.11
2017-09-22,3596.49
2017-09-22,3514.07
2017-09-22,3550.0
2017-09-22,3557.01
2017-09-22,3559.99
2017-09-22,3590.0
2017-09-22,3607.21
2017-09-22,3624.21
2017-09-22,3597.2
2017-09-22,3595.87
2017-09-23,3599.72
2017-09-23,3584.49
2017-09-23,3620.0
2017-09-23,3605.0
2017-09-23,3677.35
2017-09-23,3682.37
2017-09-23,3692.75
2017-09-23,3689.38
2017-09-23,3734.61
2017-09-23,3726.83
2017-09-23,3770.01
2017-09-23,3798.0
2017-09-23,3768.01
2017-09-23,3780.0
2017-09-23,3770.01
2017-09-23,3746.36
2017-09-23,3750.24
2017-09-23,3753.14
2017-09-23,3734.61
2017-09-23,3779.5
2017-09-23,3779.65
2017-09-23,3727.45
2017-09-23,3731.58
2017-09-23,3780.0
2017-09-24,3749.7
2017-09-24,3767.47
2017-09-24,3764.49
2017-09-24,3782.9
2017-09-24,3672.66
2017-09-24,3687.62
2017-09-24,3635.27
2017-09-24,3669.0
2017-09-24,3641.75
2017-09-24,3663.68
2017-09-24,3647.26
2017-09-24,3683.36
2017-09-24,3674.65
2017-09-24,3716.0
2017-09-24,3676.01
2017-09-24,3691.31
2017-09-24,3690.0
2017-09-24,3675.62
2017-09-24,3648.84
2017-09-24,3687.36
2017-09-24,3653.76
2017-09-24,3670.0
2017-09-24,3670.01
2017-09-24,3660.02
2017-09-25,3656.69
2017-09-25,3669.66
2017-09-25,3742.07
2017-09-25,3751.0
2017-09-25,3797.01
2017-09-25,3777.0
2017-09-25,3768.0
2017-09-25,3780.6
2017-09-25,3764.0
2017-09-25,3760.47
2017-09-25,3800.0
2017-09-25,3781.05
2017-09-25,3791.99
2017-09-25,3779.0
2017-09-25,3937.75
2017-09-25,3910.01
2017-09-25,3910.0
2017-09-25,3892.31
2017-09-25,3906.19
2017-09-25,3930.36
2017-09-25,3939.0
2017-09-25,3941.05
2017-09-25,3920.22
2017-09-25,3920.75
2017-09-26,3949.0
2017-09-26,3931.02
2017-09-26,3953.01
2017-09-26,3896.02
2017-09-26,3910.0
2017-09-26,3851.0
2017-09-26,3870.0
2017-09-26,3925.0
2017-09-26,3913.0
2017-09-26,3892.61
2017-09-26,3937.0
2017-09-26,3949.45
2017-09-26,3941.0
2017-09-26,3928.33
2017-09-26,3910.29
2017-09-26,3920.0
2017-09-26,3897.0
2017-09-26,3891.03
2017-09-26,3900.0
2017-09-26,3906.13
2017-09-26,3888.7
2017-09-26,3930.0
2017-09-26,3904.97
2017-09-26,3882.35
2017-09-27,3901.0
2017-09-27,3920.0
2017-09-27,3910.01
2017-09-27,3947.0
2017-09-27,3940.0
2017-09-27,3945.0
2017-09-27,3950.0
2017-09-27,3968.0
2017-09-27,3937.51
2017-09-27,3970.0
2017-09-27,4075.43
2017-09-27,4073.0
2017-09-27,4096.63
2017-09-27,4055.0
2017-09-27,4097.0
2017-09-27,4090.0
2017-09-27,4110.0
2017-09-27,4095.0
2017-09-27,4156.5
2017-09-27,4190.0
2017-09-27,4195.0
2017-09-27,4207.54
2017-09-27,4207.95
2017-09-27,4193.0
2017-09-28,4152.02
2017-09-28,4187.99
2017-09-28,4187.99
2017-09-28,4170.0
2017-09-28,4200.0
2017-09-28,4242.01
2017-09-28,4230.0
2017-09-28,4235.01
2017-09-28,4246.0
2017-09-28,4267.89
2017-09-28,4256.56
2017-09-28,4148.0
2017-09-28,4180.0
2017-09-28,4189.02
2017-09-28,4150.05
2017-09-28,4128.99
2017-09-28,4168.0
2017-09-28,4154.0
2017-09-28,4187.0
2017-09-28,4147.01
2017-09-28,4149.99
2017-09-28,4129.99
2017-09-28,4184.98
2017-09-28,4150.0
2017-09-28,4174.5
2017-09-29,4195.98
2017-09-29,4150.0
2017-09-29,4008.01
2017-09-29,4032.87
2017-09-29,4100.0
2017-09-29,4030.0
2017-09-29,4053.15
2017-09-29,4090.1
2017-09-29,4129.98
2017-09-29,4063.01
2017-09-29,4145.3
2017-09-29,4220.01
2017-09-29,4247.0
2017-09-29,4158.0
2017-09-29,4146.01
2017-09-29,4143.02
2017-09-29,4200.01
2017-09-29,4158.41
2017-09-29,4140.38
2017-09-29,4179.99
2017-09-29,4160.0
2017-09-29,4151.66
2017-09-29,4120.01
2017-09-29,4174.69
2017-09-30,4169.91
2017-09-30,4200.0
2017-09-30,4220.0
2017-09-30,4214.0
2017-09-30,4200.0
2017-09-30,4256.22
2017-09-30,4280.0
2017-09-30,4300.0
2017-09-30,4290.0
2017-09-30,4296.0
2017-09-30,4340.0
2017-09-30,4324.99
2017-09-30,4306.0
2017-09-30,4297.32
2017-09-30,4322.58
2017-09-30,4353.98
2017-09-30,4310.2
2017-09-30,4318.07
2017-09-30,4359.87
2017-09-30,4368.98
2017-09-30,4336.0
2017-09-30,4317.88
2017-09-30,4360.0
2017-09-30,4378.51
2017-10-01,4345.95
2017-10-01,4335.0
2017-10-01,4311.0
2017-10-01,4312.58
2017-10-01,4297.04
2017-10-01,4310.0
2017-10-01,4312.95
2017-10-01,4335.82
2017-10-01,4302.02
2017-10-01,4305.03
2017-10-01,4359.54
2017-10-01,4337.01
2017-10-01,4280.0
2017-10-01,4265.0
2017-10-01,4305.01
2017-10-01,4299.99
2017-10-01,4291.83
2017-10-01,4291.84
2017-10-01,4311.01
2017-10-01,4329.52
2017-10-01,4338.51
2017-10-01,4347.04
2017-10-01,4378.48
2017-10-01,4378.48
2017-10-02,4430.0
2017-10-02,4437.98
2017-10-02,4419.99
2017-10-02,4419.85
2017-10-02,4427.95
2017-10-02,4458.48
2017-10-02,4452.87
2017-10-02,4424.01
2017-10-02,4449.02
2017-10-02,4475.96
2017-10-02,4458.01
2017-10-02,4410.01
2017-10-02,4400.03
2017-10-02,4413.01
2017-10-02,4469.98
2017-10-02,4409.09
2017-10-02,4419.47
2017-10-02,4385.0
2017-10-02,4404.93
2017-10-02,4419.94
2017-10-02,4397.07
2017-10-02,4401.5
2017-10-02,4379.83
2017-10-02,4380.0
2017-10-03,4382.79
2017-10-03,4399.0
2017-10-03,4410.0
2017-10-03,4405.0
2017-10-03,4400.06
2017-10-03,4280.0
2017-10-03,4280.0
2017-10-03,4271.0
2017-10-03,4300.0
2017-10-03,4261.05
2017-10-03,4271.0
2017-10-03,4297.99
2017-10-03,4212.11
2017-10-03,4208.0
2017-10-03,4242.7
2017-10-03,4258.57
2017-10-03,4275.0
2017-10-03,4285.69
2017-10-03,4278.0
2017-10-03,4235.01
2017-10-03,4270.01
2017-10-03,4280.0
2017-10-03,4276.99
2017-10-03,4310.0
2017-10-04,4291.01
2017-10-04,4315.0
2017-10-04,4280.07
2017-10-04,4290.01
2017-10-04,4308.0
2017-10-04,4342.01
2017-10-04,4363.86
2017-10-04,4310.01
2017-10-04,4246.1
2017-10-04,4228.0
2017-10-04,4212.39
2017-10-04,4228.0
2017-10-04,4161.0
2017-10-04,4190.0
2017-10-04,4190.8
2017-10-04,4211.01
2017-10-04,4181.0
2017-10-04,4198.0
2017-10-04,4163.03
2017-10-04,4173.11
